BrandCode,BrandName,CatalogueCode,CatalogueName,CategoryCode,CategoryName,MainImage,ModelNumber,Offer,ProductName,RatingValue,RegularPrice,SKU,StockAvailability,URL,VendorCode,reviews
,Oppo,4,Mobile Phones and Tablets,21,Mobiles &amp; Tablets > Mobiles,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S400881080_1?1710936187",,1199.0,Oppo Reno11 F 256GB Ocean Blue 5G Smartphone + Calk J03 Buds,0,1199.0,S400881080,1,https://uae.sharafdg.com/product/oppo-reno11-f-256gb-ocean-blue-5g-smartphone/,2,
,Oppo,4,Mobile Phones and Tablets,21,Mobiles &amp; Tablets > Mobiles,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S400881081_1?1710936187",,1199.0,Oppo Reno11 F 256GB Palm Green 5G Smartphone + Calk J03 Buds,0,1199.0,S400881081,1,https://uae.sharafdg.com/product/oppo-reno11-f-256gb-palm-green-5g-smartphone/,2,
,Samsung,4,Mobile Phones and Tablets,21,Mobiles &amp; Tablets > Mobiles,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S400880812_1?1711445947",,1178.99,Samsung Galaxy A54 256GB Awesome Graphite 5G Smartphone,4.3,1699.01,S400880812,1,https://uae.sharafdg.com/product/samsung-galaxy-a54-256gb-awesome-graphite-5g-smartphone/,2,"{'Comment': 'I use my phone for everything. When I was shopping there were 2 features that I had to have, speed and a long battery life. This phone had these features and so much more. It takes incredible pictures, has lots of storage and came with all the Google apps as well as all the Samsung apps.', 'Source': 'Samsung', 'CommentDate': '2023-05-08', 'rating': 5.0, 'max_rating': 5.0, 'average_rating': 4.3}"
,Nothing,4,Mobile Phones and Tablets,24,Mobiles &amp; Tablets > Mobile Accessories > Cases &amp; Covers,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S400880439_1?1710831848",,0,Nothing Bumper Case Clear Phone (2a),0,49.0,S400880439,1,https://uae.sharafdg.com/product/nothing-bumper-case-clear-phone-2a/,2,
,Fitit,4,Mobile Phones and Tablets,26,Mobiles &amp; Tablets > Mobile Accessories > Cables,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S200730247_1?1710836227",,0,Fitit USB-C Cable 1m Black,0,49.0,S200730247,1,https://uae.sharafdg.com/product/fitit-usb-c-cable-1m-black/,2,
,Fitit,4,Mobile Phones and Tablets,26,Mobiles &amp; Tablets > Mobile Accessories > Cables,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S200730258_1?1710836227",,0,Fitit USB-C To Lightning Cable 1m Black,0,69.0,S200730258,1,https://uae.sharafdg.com/product/fitit-usb-c-to-lightning-cable-1m-black/,2,
,Fitit,4,Mobile Phones and Tablets,25,Mobiles &amp; Tablets > Mobile Accessories > Power Banks,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S200808691_1?1710836228",,0,Fitit Power Bank 10000mAh Black FPB 4510,0,199.0,S200808691,1,https://uae.sharafdg.com/product/fitit-power-bank-10000mah-black-fpb-4510/,2,
,Inet,4,Mobile Phones and Tablets,24,Mobiles &amp; Tablets > Mobile Accessories > Cases &amp; Covers,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S300857118_1?1710508812",,149.01,Inet iPhone 15 Plus Full Glue Temper Glass with Back Cover & Camera Protector,0,208.95,S300857118,1,https://uae.sharafdg.com/product/inet-iphone-15-plus-full-glue-temper-glass-with-back-cover-camera-protector/,2,
,One Plus,4,Mobile Phones and Tablets,21,Mobiles &amp; Tablets > Mobiles,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S400880207_1?1710420034",,0,One Plus 12R 256GB Cool Blue 5G Smartphone - International Version,0,2999.0,S400880207,1,https://uae.sharafdg.com/product/one-plus-12r-256gb-cool-blue-5g-smartphone-international-version/,2,
,Crossfit,4,Mobile Phones and Tablets,28,Mobiles &amp; Tablets > Mobile Accessories > Mobile Screen Guards,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S300841599_1?1710133088",,0,CrossFit Privacy Screen Protector Black iPhone 14 Pro Max,0,89.0,S300841599,1,https://uae.sharafdg.com/product/crossfit-privacy-screen-protector-black-iphone-14-pro-max/,2,
,UGreen,6,Computing,95,Computing > Computing Accessories > Cables & Adapters,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S400877029_1?1709100581",,0,Ugreen USB-C 3.1 GEN2 10gbps Thunderbolt 3 Cable 1m Black,0,99.0,S400877029,1,https://uae.sharafdg.com/product/ugreen-usb-c-3-1-gen2-10gbps-thunderbolt-3-cable-1m-black/,2,
,WIWU,8,Wearables and Smartwatches,51,Wearables &amp; Smartwatches > Smartwatches,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S300871676_1?1705950705",,0,Wiwu SW01S9R Smartwatch Red,0,261.45,S300871676,1,https://uae.sharafdg.com/product/wiwu-sw01s9r-smartwatch-red/,2,
,Tramontina,9,Home Kitchen Appliances,56,Home Appliances > Small Appliances > Small Appliances Accessories,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S400877101_1?1709100612",,0,Tramontina Monaco Cooking Set 28799702 9 Pieces,0,796.95,S400877101,1,https://uae.sharafdg.com/product/tramontina-monaco-cooking-set-28799702-9-pieces/,2,
,Playstation 5,10,Gaming,83,Gaming > Games > Sony PS5 Games,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S300860923_1?1698826416",,0,PS5 FC 24 R2 Game,0,290.0,S300860923,1,https://uae.sharafdg.com/product/ps5-fc-24-r2-game-2/,2,
,Varta,11,Cameras Camcorders,90,Cameras &amp; Camcorders > Camera Accessories > Batteries &amp; Chargers,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S200791311_1?1705944622",,0,Varta LCD Ultra Fast AA/AAA Battery Charger Black/White,0,389.0,S200791311,1,https://uae.sharafdg.com/product/varta-lcd-ultra-fast-aa-aaa-battery-charger-black-white/,2,
,Crossfit,4,Mobile Phones and Tablets,27,Mobiles &amp; Tablets > Mobile Accessories > Batteries &amp; Chargers,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S300841575_1?1710133087",,0,CrossFit Universal Wall Charger White,0,79.0,S300841575,1,https://uae.sharafdg.com/product/crossfit-universal-wall-charger-white/,2,
,Spigen,4,Mobile Phones and Tablets,24,Mobiles &amp; Tablets > Mobile Accessories > Cases &amp; Covers,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S400878954_1?1709531411",,0,Spigen Liquid Air Case Abyss Green Galaxy S24 Ultra,0,89.99,S400878954,1,https://uae.sharafdg.com/product/spigen-liquid-air-case-abyss-green-galaxy-s24-ultra/,2,
,Qutek,5,Health Fitness Beauty,91,"Health, Fitness &amp; Beauty > Health Care > Scales","https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S300837781_1?1707288727",,315.0,Qutek Steps Body Composition Scale QSP511,0,404.25,S300837781,1,https://uae.sharafdg.com/product/qutek-steps-body-composition-scale-qsp511/,2,
,Asus,6,Computing,40,Computing > Laptops > Clamshell Laptops,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S400874391_1?1705904676",,3189.0,Asus Zenbook Q420 (2023) Laptop - 13th Gen / Intel Core i7-13700H / 14.5inch 2.8K OLED / 512GB SSD / 16GB RAM / Shared Intel Iris Xe Graphics / Windows 11 Home / English Keyboard / Inkwell Gray / International Version - [Q420VA-EVO.I7512],0,3499.0,S400874391,1,https://uae.sharafdg.com/product/asus-zenbook-q420-2023-laptop-13th-gen-intel-core-i7-13700h-14-5inch-2-8k-oled-512gb-ssd-16gb-ram-shared-intel-iris-xe-graphics-windows-11-home-english-keyboard-inkwell-gray-inte/,2,
,Hisense,7,TV Video Audio,45,"TV, Video &amp; Audio > TVs","https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S300859749_1?1711451350",,1856.92,Hisense 70A61K 4K Smart DLED Television 70inch (2023 Model),0,2299.0,S300859749,1,https://uae.sharafdg.com/product/hisense-70a61k-dled-4k-smart-vidaa-u6-television-70/,2,
,Prestige,9,Home Kitchen Appliances,59,Home Appliances > Home Essentials,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S100588797_1?1705939674",,0,Prestige Scoop,0,21.0,S100588797,1,https://uae.sharafdg.com/product/prestige-scoop/,2,
,GoPro,11,Cameras Camcorders,90,Cameras &amp; Camcorders > Camera Accessories > Batteries &amp; Chargers,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S100531529_1?1696519575",,75.0,GoPro Fusion Dual Battery Charger + Battery Black ASDBC-001,0,99.0,S100531529,1,https://uae.sharafdg.com/product/gopro-fusion-dual-battery-charger-battery-black-asdbc-001/,2,
,Logitech,10,Gaming,78,Gaming > Gaming Accessories > PC Gaming,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S300838215_1?1705947279",,0,Logitech 981-001219 Zone Vibe 100 Wireless On Ear Headset Off White,3.8,471.0,S300838215,1,https://uae.sharafdg.com/product/logitech-981-001219-zone-vibe-100-wireless-on-ear-headset-off-white/,2,"{'Comment': ""Overall these are pretty comfortable. The pads are soft, yet don't squish down a while lot which makes me feel like they will hold up well over time. Three sound is good, very good, much better than I expected for something made more for working from home than for pumping out tunes."", 'Source': 'Target', 'CommentDate': '2023-03-19', 'rating': 4.0, 'max_rating': 5.0, 'average_rating': 3.8}"
,Fitit,4,Mobile Phones and Tablets,120,Mobiles &amp; Tablets > Tablet Accessories > Cases &amp; Covers,"https://pimcdn.sharafdg.com/cdn-cgi/image/width=300,height=300,fit=pad/images/S300864491_1?1709100314",,0,Fitit Flip Case Black Galaxy S8/S9/S7FE,0,124.95,S300864491,1,https://uae.sharafdg.com/product/fitit-flip-case-black-galaxy-s8-s9-s7fe/,2,
