BrandCode,BrandName,CatalogueCode,CatalogueName,CategoryCode,CategoryName,MainImage,ModelNumber,Offer,ProductName,RatingValue,RegularPrice,SKU,StockAvailability,URL,VendorCode,reviews
PROTECTIONPRO,PROTECTION PRO,,Mobile Covers,,mobileaccessories-mobilecovers,https://media.emaxme.com/i/emax/100000346599_1,,0,QUIX Samsung S22 Case Clear QMDCC000500,0,75.0,100000346599,1,https://uae.emaxme.com/buy-quix-samsung-s22-case-clear-qmdcc000500-p-01G62S8Q7440M20553D1D20HF2.html,5,
PROTECTIONPRO,PROTECTION PRO,,Mobile Covers,,mobileaccessories-mobilecovers,https://media.emaxme.com/i/emax/100000346598_1,,0,QUIX - iPhone 13 Mini Protective Clear Case,0,75.0,100000346598,1,https://uae.emaxme.com/buy-quix--iphone-13-mini-protective-clear-case-p-01HARV1HB6KHR213AYCNY10N21.html,5,
PROTECTIONPRO,PROTECTION PRO,,Mobile Covers,,mobileaccessories-mobilecovers,https://media.emaxme.com/i/emax/100000346597_1,,0,Protective Clear Case for Iphone 13 Pro Max-QMDCC000400,0,75.0,100000346597,1,https://uae.emaxme.com/buy-protective-clear-case-for-iphone-13-pro-maxqmdcc000400-p-01G5K9XDX236QQ0J6R2AW90W0V.html,5,
PROTECTIONPRO,PROTECTION PRO,,Mobile Covers,,mobileaccessories-mobilecovers,https://media.emaxme.com/i/emax/100000346596_1,,0,Protective Clear Case for Iphone 13 Pro-QMDCC000300,0,75.0,100000346596,1,https://uae.emaxme.com/buy-protective-clear-case-for-iphone-13-proqmdcc000300-p-01G5K9XDX1ATHR0WVG1TFK0Y6J.html,5,
PROTECTIONPRO,PROTECTION PRO,,Mobile Covers,,mobileaccessories-mobilecovers,https://media.emaxme.com/i/emax/100000346594_1,,0,Protective Clear Case for Iphone 13-QMDCC000200,0,75.0,100000346594,1,https://uae.emaxme.com/buy-protective-clear-case-for-iphone-13qmdcc000200-p-01G5K9XDWZHZQ919HAETYC0XCB.html,5,
HYPHEN,HYPHEN,,Mobile Covers,,mobileaccessories-mobilecovers,https://media.emaxme.com/i/emax/100000345389_1,,68.0,Hyphen Clear Drop Protection Case - Samsung S22 ULitresa-HPC-CS22U2281,0,99.0,100000345389,1,https://uae.emaxme.com/buy-hyphen-clear-drop-protection-case--samsung-s22-ulitresahpccs22u2281-p-01G5K9X8JKXA1Q1HTYSM1T06BR.html,5,
HYPHEN,HYPHEN,,Mobile Covers,,mobileaccessories-mobilecovers,https://media.emaxme.com/i/emax/100000345388_1,,79.0,Hyphen HPC-CS22P2274 Samsung S22 Plus Protective Case Clear,0,89.0,100000345388,1,https://uae.emaxme.com/buy-hyphen-hpccs22p2274-samsung-s22-plus-protective-case-clear-p-01G62S8EFXAXZR0YVBZP2N102N.html,5,
01GMMPWYFBHF1J09KBJ8Y207CR,SWISS MILITARY,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000349125_1,,159.0,"Swiss Military Backpack Sling, 100% polyester & 1000d material with Padded laptop & ipad compartment and adjustable plastic buckles - Black",0,249.0,100000349125,1,https://uae.emaxme.com/buy-swiss-military-backpack-sling-100-polyester--1000d-material-with-padded-laptop--ipad-compartment-and-adjustable-plastic-buckles--black-p-01HMXZM45C5VRV0A41YGBX1SMA.html,5,
01GMMPWYFBHF1J09KBJ8Y207CR,SWISS MILITARY,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000349124_1,,159.0,"Swiss Military Backpack, 600D 2 tone polyester with Power bank pocket with a built-in USB cable & USB Charging Socket -Grey Black",0,249.0,100000349124,1,https://uae.emaxme.com/buy-swiss-military-backpack-600d-2-tone-polyester-with-power-bank-pocket-with-a-builtin-usb-cable--usb-charging-socket-grey-black-p-01HMXZM2HGKR861YHS87H00DQ5.html,5,
01GMMPWYFBHF1J09KBJ8Y207CR,SWISS MILITARY,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000349122_1,,189.0,"Swiss Military Backpack Creast, Tear resistant & Durable 1680 double D polyester, Fits up to 15.4 inches laptop, Padded, adjustable Shoulder Straps - Red",0,249.0,100000349122,1,https://uae.emaxme.com/buy-swiss-military-backpack-creast-tear-resistant--durable-1680-double-d-polyester-fits-up-to-154-inches-laptop-padded-adjustable-shoulder-straps--red-p-01HMXZM2H9T1QG191SN33Q01B8.html,5,
01GMMPWYFBHF1J09KBJ8Y207CR,SWISS MILITARY,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000349121_1,,318.0,"Swiss Military Backpack Glory, 100% Nylon Jacquard with inbuilt USB port and aux Socket & Padded, Adjustable shoulder straps- Grey",0,349.0,100000349121,1,https://uae.emaxme.com/buy-swiss-military-backpack-glory-100-nylon-jacquard-with-inbuilt-usb-port-and-aux-socket--padded-adjustable-shoulder-straps-grey-p-01HMXZM2HQGCS61VNW3SY302SM.html,5,
01GMMPWYFBHF1J09KBJ8Y207CR,SWISS MILITARY,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000349120_1,,318.0,"Swiss Military Backpack Glory, 100% Nylon Jacquard with inbuilt USB port and aux Socket & Padded, Adjustable shoulder straps- Black",0,345.0,100000349120,1,https://uae.emaxme.com/buy-swiss-military-backpack-glory-100-nylon-jacquard-with-inbuilt-usb-port-and-aux-socket--padded-adjustable-shoulder-straps-black-p-01HMXZM2HKWPPZ1169N7YB13Z1.html,5,
HAMA,HAMA,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-mouse,https://media.emaxme.com/i/emax/100000349026_1,,37.0,"Hama ""MW-400"" Optical 6-Button Wireless Mouse, anthracite",0,49.0,100000349026,1,https://uae.emaxme.com/buy-hama-mw400-optical-6button-wireless-mouse-anthracite-p-01GSQKQK2GGYRM0S5XN4TY1T7F.html,5,
EPSON,EPSON,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-printerinksandtoner,https://media.emaxme.com/i/emax/100000348733_1,,748.0,Epson Eco Tank L3256 Wifi All In One Ink Tank Printer,0,799.0,100000348733,1,https://uae.emaxme.com/buy-epson-eco-tank-l3256-wifi-all-in-one-ink-tank-printer-p-01H2TBV52ER70G1K3V1XFG0SWJ.html,5,
HYPHEN,HYPHEN,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000348636_1,,79.0,Hyphen ESSE Laptop Sleeve 14inch ESL-XIVBL3714 - Blue,0,89.0,100000348636,1,https://uae.emaxme.com/buy-hyphen-esse-laptop-sleeve-14inch-eslxivbl3714--blue-p-01H8NM2M81WKD219THZ9AT1E13.html,5,
HYPHEN,HYPHEN,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000348634_1,,79.0,Hyphen Esse Sleeve Black Laptop 14inch,0,89.0,100000348634,1,https://uae.emaxme.com/buy-hyphen-esse-sleeve-black-laptop-14inch-p-01H8NM2M8A4J3E0K60MQY01HGB.html,5,
01GGFGJEPKA2KC0YFX03KR188N,VIEWSONIC,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-monitors,https://media.emaxme.com/i/emax/100000348588_1,,542.0,Viewsonic FHD Flat Monitor 27inch VA2715-H,0,599.0,100000348588,1,https://uae.emaxme.com/buy-viewsonic-fhd-flat-monitor-27inch-va2715h-p-01GGFGMYT5T82H1PA92FMC07JN.html,5,
DLINK,DLINK,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-routers,https://media.emaxme.com/i/emax/100000348508_1,,1149.0,Dlink DWR2000M AX1800 5G Router,0,1249.0,100000348508,1,https://uae.emaxme.com/buy-dlink-dwr2000m-ax1800-5g-router-p-01GS8369FAF9TM122N6AQF0P5F.html,5,
DLINK,DLINK,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-routers,https://media.emaxme.com/i/emax/100000348507_1,,0,Dlink DWR-930M/A2B 4G LTE Mobile Router,0,199.0,100000348507,1,https://uae.emaxme.com/buy-dlink-dwr930ma2b-4g-lte-mobile-router-p-01GK4BV3EJB05Y0M7RXSF70329.html,5,
LG,LG,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-monitors,https://media.emaxme.com/i/emax/100000348455_1,,901.0,LG 27GQ50F-B UltraGear FHD Gaming Monitor 27inch,0,999.0,100000348455,1,https://uae.emaxme.com/buy-lg-27gq50fb-ultragear-fhd-gaming-monitor-27inch-p-01H2AYX38DEWY11TTWWTFW018H.html,5,
LENOVO,LENOVO,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-tablets-lenovo,https://media.emaxme.com/i/emax/100000348312_1,,946.0,Lenovo M10 Plus Gen 3 TB-128XU  WiFi+4G 128GB 4GB 10.1 inch Storm Grey,0,999.0,100000348312,1,https://uae.emaxme.com/buy-lenovo-m10-plus-gen-3-tb128xu--wifi4g-128gb-4gb-101-inch-storm-grey-p-01GC6HMV9ZWFW01XDSK37H0YAZ.html,5,
TRANDS,TRANDS,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000347990_1,,0,Trands Universal Active Stylus Pen White,0,149.0,100000347990,1,https://uae.emaxme.com/buy-trands-universal-active-stylus-pen-white-p-01GSQKQK2TB87F0G8TXCMQ1Q54.html,5,
TRANDS,TRANDS,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-keyboard,https://media.emaxme.com/i/emax/100000347989_1,,79.0,Trands Mini Wireless Keyboard Black,0,89.0,100000347989,1,https://uae.emaxme.com/buy-trands-mini-wireless-keyboard-black-p-01GN9A8NJQVPRF13BF0AE51BNY.html,5,
TRANDS,TRANDS,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000347988_1,,87.0,Trands USB-C To HDMI Cable 1.8m Black,0,109.0,100000347988,1,https://uae.emaxme.com/buy-trands-usbc-to-hdmi-cable-18m-black-p-01HGB7B4DCTNA41M8DSP5K0C7D.html,5,
TRANDS,TRANDS,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-mouse,https://media.emaxme.com/i/emax/100000347987_1,,59.0,"Trands Tr-Mu551 2.4G Wireless Optical MoUSe, Black",0,69.0,100000347987,1,https://uae.emaxme.com/buy-trands-trmu551-24g-wireless-optical-mouse-black-p-01HD45XD70D7AB0X5E008Q1AKF.html,5,
TRANDS,TRANDS,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000347983_1,,106.0,Trands Universal Laptop Charger Adapter TR-LTAD38,0,179.0,100000347983,1,https://uae.emaxme.com/buy-trands-universal-laptop-charger-adapter-trltad38-p-01HE7JQVSW72AY0Y6TTXN108QY.html,5,
TPLINK,TP LINK,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-routers,https://media.emaxme.com/i/emax/100000347910_1,,221.0,TP-Link Archer AX23 AX1800 Wireless Dual Band Gigabit Router,0,299.0,100000347910,1,https://uae.emaxme.com/buy-tplink-archer-ax23-ax1800-wireless-dual-band-gigabit-router-p-01HDK97T2X1R2W08FNXFES090R.html,5,
HP,HP,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000347846_1,,0,Hp Slim - Shoulder Bag,0,99.0,100000347846,1,https://uae.emaxme.com/buy-hp-slim--shoulder-bag-p-01G6X1TKEJ1NTT0S3GT3JV1X7C.html,5,
01G50ZSRAS69F5125VZEW90ZHF,APPLE,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000347665_1,,529.0,Apple Magic Trackpad White,0,539.0,100000347665,1,https://uae.emaxme.com/buy-apple-magic-trackpad-white-p-01GAKH20AB07191KQPK8G718YP.html,5,
01GGFGJEPKA2KC0YFX03KR188N,VIEWSONIC,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-monitors,https://media.emaxme.com/i/emax/100000347653_1,,379.0,Viewsonic VA2405H FHD LCD Monitor 24inch,0,399.0,100000347653,1,https://uae.emaxme.com/buy-viewsonic-va2405h-fhd-lcd-monitor-24inch-p-01GJCJ8E9873KP1D1K2EH30C2T.html,5,
01GGFGJEPKA2KC0YFX03KR188N,VIEWSONIC,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-monitors,https://media.emaxme.com/i/emax/100000347652_1,,812.0,Viewsonic VX2458-C-MHD Full HD Curved Gaming Monitor 24inch,0,899.0,100000347652,1,https://uae.emaxme.com/buy-viewsonic-vx2458cmhd-full-hd-curved-gaming-monitor-24inch-p-01GNYJ6NE4PYJ61JBSSA3R0ZRT.html,5,
CANON,CANON,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-printerinksandtoner,https://media.emaxme.com/i/emax/100000347331_1,,2458.0,Canon Maxify GX 6040 Ink Tank Printer,0,2599.0,100000347331,1,https://uae.emaxme.com/buy-canon-maxify-gx-6040-ink-tank-printer-p-01GS8369EWPP5H0R0BKT2H1AHD.html,5,
EPSON,EPSON,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-printerinksandtoner,https://media.emaxme.com/i/emax/100000347258_1,,1122.0,Epson Eco Tank L4260 All In One Ink Jet Printer,0,1199.0,100000347258,1,https://uae.emaxme.com/buy-epson-eco-tank-l4260-all-in-one-ink-jet-printer-p-01GS8369FPZ10M1H19NC750G1B.html,5,
EPSON,EPSON,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-printerinksandtoner,https://media.emaxme.com/i/emax/100000347257_1,,748.0,Epson Eco Tank L3251 All In One Ink Jet Printer,0,799.0,100000347257,1,https://uae.emaxme.com/buy-epson-eco-tank-l3251-all-in-one-ink-jet-printer-p-01GS8369FKMKDB1RFZ3GBC0V3A.html,5,
NETGEAR,NETGEAR,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-routers,https://media.emaxme.com/i/emax/100000347067_1,,1589.0,Netgear MR1100100EUS Nighthawk M1 Mobile Router,0,1599.0,100000347067,1,https://uae.emaxme.com/buy-netgear-mr1100100eus-nighthawk-m1-mobile-router-p-01GS836B2D8C5G0X8X3FVK0TC9.html,5,
DLINK,DLINK,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-wifiandnetworking,https://media.emaxme.com/i/emax/100000346238_1,,0,D-Link Dual-Band Wi-Fi Range Extende DAP-1610_NATIONAL,0,169.0,100000346238,1,https://uae.emaxme.com/buy-dlink-dualband-wifi-range-extende-dap1610national-p-01G51MFK3TEHBB0B9JYRNE0TT5.html,5,
WESTERNDIGITAL,WESTERN DIGITAL,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-harddrivessdandstorage,https://media.emaxme.com/i/emax/100000346237_1,,483.0,My Passport 5TB Red Worldwide-WDBPKJ0050BRD-WESN,0,669.0,100000346237,1,https://uae.emaxme.com/buy-my-passport-5tb-red-worldwidewdbpkj0050brdwesn-p-01G5K9XBX6N9CV09DREGMK05P6.html,5,
WESTERNDIGITAL,WESTERN DIGITAL,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-harddrivessdandstorage,https://media.emaxme.com/i/emax/100000346235_1,,489.0,My Passport 5TB White Worldwide-WDBPKJ0050BWT-WESN,0,669.0,100000346235,1,https://uae.emaxme.com/buy-my-passport-5tb-white-worldwidewdbpkj0050bwtwesn-p-01G5K9XBX4SFD903SYEJKP18M4.html,5,
WESTERNDIGITAL,WESTERN DIGITAL,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-harddrivessdandstorage,https://media.emaxme.com/i/emax/100000346234_1,,349.0,My Passport 2TB White Worldwide-WDBYVG0020BWT-WESN,0,399.0,100000346234,1,https://uae.emaxme.com/buy-my-passport-2tb-white-worldwidewdbyvg0020bwtwesn-p-01G5K9XBX3E18S10Q65Y1412RT.html,5,
LINKSYS,LINKSYS,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-wifiandnetworking,https://media.emaxme.com/i/emax/100000346142_1,,1073.0,Linksys MX5503 AX5400 Atlas Pro 6 Dual Band Velop Node Mesh WiFi System 3pcs Set,0,1599.0,100000346142,1,https://uae.emaxme.com/buy-linksys-mx5503-ax5400-atlas-pro-6-dual-band-velop-node-mesh-wifi-system-3pcs-set-p-01H2Z18SN7FZX504V8W6VA11A0.html,5,
LINKSYS,LINKSYS,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-wifiandnetworking,https://media.emaxme.com/i/emax/100000346141_1,,999.0,Linksys Atlas Pro 6 WiFi 6 Mesh Router MX5502-ME,0,1199.0,100000346141,1,https://uae.emaxme.com/buy-linksys-atlas-pro-6-wifi-6-mesh-router-mx5502me-p-01G5K9XAQB3KF51FTR1ZBP0RK4.html,5,
LINKSYS,LINKSYS,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-wifiandnetworking,https://media.emaxme.com/i/emax/100000346140_1,,529.0,MX5501 AX5400 DB Wifi 6 Velop Node 3XLAN 1XWAN GB - 1 PK-MX5501-ME,0,669.0,100000346140,1,https://uae.emaxme.com/buy-mx5501-ax5400-db-wifi-6-velop-node-3xlan-1xwan-gb--1-pkmx5501me-p-01G5K9XAQ976AY03NCMV471RC8.html,5,
01G50ZSRAS69F5125VZEW90ZHF,APPLE,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-mouse,https://media.emaxme.com/i/emax/100000345944_1,,819.0,Apple Magic Keyboard with Touch ID and Numeric Keypad for Mac models with Apple silicon – Arabic – Black Keys,0,829.0,100000345944,1,https://uae.emaxme.com/buy-apple-magic-keyboard-with-touch-id-and-numeric-keypad-for-mac-models-with-apple-silicon--arabic--black-keys-p-01GAKH20AM6Y481F2Y5T8E1R7J.html,5,
01G50ZSRAS69F5125VZEW90ZHF,APPLE,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-tablets-ipad,https://media.emaxme.com/i/emax/100000345929_1,,2949.0,10.9-inch iPad Air Wi-Fi 256GB - Space Grey 2022 (5th Generation) UAE Version,0,3099.0,100000345929,1,https://uae.emaxme.com/buy-109inch-ipad-air-wifi-256gb--space-grey-2022-5th-generation-uae-version-p-01G53PXM8XVD5E1DM1EY2K0D8E-Space%20Grey.html,5,
01G50ZSRAS69F5125VZEW90ZHF,APPLE,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-tablets-ipad,https://media.emaxme.com/i/emax/100000345921_1,,2349.0,10.9-inch iPad Air Wi-Fi 64GB - Blue 2022 (5th Generation) UAE Version,0,2499.0,100000345921,1,https://uae.emaxme.com/buy-109inch-ipad-air-wifi-64gb--blue-2022-5th-generation-uae-version-p-01G53PXM716W2B0WNQ34Q90GHJ-Blue.html,5,
BITCOREZ,BITCOREZ,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000345883_1,,0,Bitcorez Type C Multiport Adapter BC5IN1MA4K-SG Space Grey,0,179.0,100000345883,1,https://uae.emaxme.com/buy-bitcorez-type-c-multiport-adapter-bc5in1ma4ksg-space-grey-p-01G5K9X9QCXGP91F97FXR80EF9.html,5,
ANKER,ANKER,,"Laptop, Tablet & Computer Accessories",,laptoptabletandcomputeraccessories-computeraccessories-computeraccessories,https://media.emaxme.com/i/emax/100000345875_1,,119.0,Anker Power Expand 3-in-1 USB-C Hub Gray A8339HA1,0,159.0,100000345875,1,https://uae.emaxme.com/buy-anker-power-expand-3in1-usbc-hub-gray-a8339ha1-p-01G5K9X9QBHVV209SVRSFK1SJ3.html,5,
